id,name,supertype,subtype,rules,number,artist,rarity,legalities_unlimited,legalities_expanded,images_small,images_large
base2-41,Parasect,Pokémon,Stage 1,,41,Ken Sugimori,Uncommon,Legal,,https://images.pokemontcg.io/base2/41.png,https://images.pokemontcg.io/base2/41_hires.png
base2-42,Persian,Pokémon,Stage 1,,42,Kagemaru Himeno,Uncommon,Legal,,https://images.pokemontcg.io/base2/42.png,https://images.pokemontcg.io/base2/42_hires.png
base2-43,Primeape,Pokémon,Stage 1,,43,Kagemaru Himeno,Uncommon,Legal,,https://images.pokemontcg.io/base2/43.png,https://images.pokemontcg.io/base2/43_hires.png
base2-44,Rapidash,Pokémon,Stage 1,,44,Mitsuhiro Arita,Uncommon,Legal,,https://images.pokemontcg.io/base2/44.png,https://images.pokemontcg.io/base2/44_hires.png
base2-45,Rhydon,Pokémon,Stage 1,,45,Kagemaru Himeno,Uncommon,Legal,,https://images.pokemontcg.io/base2/45.png,https://images.pokemontcg.io/base2/45_hires.png
base2-46,Seaking,Pokémon,Stage 1,,46,Kagemaru Himeno,Uncommon,Legal,,https://images.pokemontcg.io/base2/46.png,https://images.pokemontcg.io/base2/46_hires.png
base2-47,Tauros,Pokémon,Basic,,47,Kagemaru Himeno,Uncommon,Legal,,https://images.pokemontcg.io/base2/47.png,https://images.pokemontcg.io/base2/47_hires.png
base2-48,Weepinbell,Pokémon,Stage 1,,48,Kagemaru Himeno,Uncommon,Legal,,https://images.pokemontcg.io/base2/48.png,https://images.pokemontcg.io/base2/48_hires.png
base2-49,Bellsprout,Pokémon,Basic,,49,Kagemaru Himeno,Common,Legal,,https://images.pokemontcg.io/base2/49.png,https://images.pokemontcg.io/base2/49_hires.png
base2-50,Cubone,Pokémon,Basic,,50,Mitsuhiro Arita,Common,Legal,,https://images.pokemontcg.io/base2/50.png,https://images.pokemontcg.io/base2/50_hires.png
base2-51,Eevee,Pokémon,Basic,,51,Kagemaru Himeno,Common,Legal,,https://images.pokemontcg.io/base2/51.png,https://images.pokemontcg.io/base2/51_hires.png
base2-52,Exeggcute,Pokémon,Basic,,52,Mitsuhiro Arita,Common,Legal,,https://images.pokemontcg.io/base2/52.png,https://images.pokemontcg.io/base2/52_hires.png
base2-53,Goldeen,Pokémon,Basic,,53,Kagemaru Himeno,Common,Legal,,https://images.pokemontcg.io/base2/53.png,https://images.pokemontcg.io/base2/53_hires.png
base2-54,Jigglypuff,Pokémon,Basic,,54,Kagemaru Himeno,Common,Legal,,https://images.pokemontcg.io/base2/54.png,https://images.pokemontcg.io/base2/54_hires.png
base2-55,Mankey,Pokémon,Basic,,55,Kagemaru Himeno,Common,Legal,,https://images.pokemontcg.io/base2/55.png,https://images.pokemontcg.io/base2/55_hires.png
base2-56,Meowth,Pokémon,Basic,,56,Mitsuhiro Arita,Common,Legal,,https://images.pokemontcg.io/base2/56.png,https://images.pokemontcg.io/base2/56_hires.png
base2-57,Nidoran ♀,Pokémon,Basic,,57,Ken Sugimori,Common,Legal,,https://images.pokemontcg.io/base2/57.png,https://images.pokemontcg.io/base2/57_hires.png
base2-58,Oddish,Pokémon,Basic,,58,Keiji Kinebuchi,Common,Legal,,https://images.pokemontcg.io/base2/58.png,https://images.pokemontcg.io/base2/58_hires.png
base2-59,Paras,Pokémon,Basic,,59,Ken Sugimori,Common,Legal,,https://images.pokemontcg.io/base2/59.png,https://images.pokemontcg.io/base2/59_hires.png
base2-60,Pikachu,Pokémon,Basic,,60,Ken Sugimori,Common,Legal,,https://images.pokemontcg.io/base2/60.png,https://images.pokemontcg.io/base2/60_hires.png
base2-61,Rhyhorn,Pokémon,Basic,,61,Mitsuhiro Arita,Common,Legal,,https://images.pokemontcg.io/base2/61.png,https://images.pokemontcg.io/base2/61_hires.png
base2-62,Spearow,Pokémon,Basic,,62,Mitsuhiro Arita,Common,Legal,,https://images.pokemontcg.io/base2/62.png,https://images.pokemontcg.io/base2/62_hires.png
base2-63,Venonat,Pokémon,Basic,,63,Mitsuhiro Arita,Common,Legal,,https://images.pokemontcg.io/base2/63.png,https://images.pokemontcg.io/base2/63_hires.png
base2-64,Poké Ball,Trainer,,"Flip a coin. If heads, you may search your deck for any Basic Pokémon or Evolution card. Show that card to your opponent, then put it into your hand. Shuffle your deck afterward.",64,Keiji Kinebuchi,Common,Legal,Legal,https://images.pokemontcg.io/base2/64.png,https://images.pokemontcg.io/base2/64_hires.png
base3-1,Aerodactyl,Pokémon,Stage 1,,1,Kagemaru Himeno,Rare Holo,Legal,,https://images.pokemontcg.io/base3/1.png,https://images.pokemontcg.io/base3/1_hires.png
base3-2,Articuno,Pokémon,Basic,,2,Mitsuhiro Arita,Rare Holo,Legal,,https://images.pokemontcg.io/base3/2.png,https://images.pokemontcg.io/base3/2_hires.png
base3-3,Ditto,Pokémon,Basic,,3,Keiji Kinebuchi,Rare Holo,Legal,,https://images.pokemontcg.io/base3/3.png,https://images.pokemontcg.io/base3/3_hires.png
base3-4,Dragonite,Pokémon,Stage 2,,4,Kagemaru Himeno,Rare Holo,Legal,,https://images.pokemontcg.io/base3/4.png,https://images.pokemontcg.io/base3/4_hires.png
base3-5,Gengar,Pokémon,Stage 2,,5,Keiji Kinebuchi,Rare Holo,Legal,,https://images.pokemontcg.io/base3/5.png,https://images.pokemontcg.io/base3/5_hires.png
base3-6,Haunter,Pokémon,Stage 1,,6,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base3/6.png,https://images.pokemontcg.io/base3/6_hires.png
base3-7,Hitmonlee,Pokémon,Basic,,7,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base3/7.png,https://images.pokemontcg.io/base3/7_hires.png
base3-8,Hypno,Pokémon,Stage 1,,8,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base3/8.png,https://images.pokemontcg.io/base3/8_hires.png
base3-9,Kabutops,Pokémon,Stage 2,,9,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base3/9.png,https://images.pokemontcg.io/base3/9_hires.png
base3-10,Lapras,Pokémon,Basic,,10,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base3/10.png,https://images.pokemontcg.io/base3/10_hires.png
base3-11,Magneton,Pokémon,Stage 1,,11,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base3/11.png,https://images.pokemontcg.io/base3/11_hires.png
base3-12,Moltres,Pokémon,Basic,,12,Mitsuhiro Arita,Rare Holo,Legal,,https://images.pokemontcg.io/base3/12.png,https://images.pokemontcg.io/base3/12_hires.png
base3-13,Muk,Pokémon,Stage 1,,13,Mitsuhiro Arita,Rare Holo,Legal,,https://images.pokemontcg.io/base3/13.png,https://images.pokemontcg.io/base3/13_hires.png
base3-14,Raichu,Pokémon,Stage 1,,14,Mitsuhiro Arita,Rare Holo,Legal,,https://images.pokemontcg.io/base3/14.png,https://images.pokemontcg.io/base3/14_hires.png
base3-15,Zapdos,Pokémon,Basic,,15,Mitsuhiro Arita,Rare Holo,Legal,,https://images.pokemontcg.io/base3/15.png,https://images.pokemontcg.io/base3/15_hires.png
base3-16,Aerodactyl,Pokémon,Stage 1,,16,Kagemaru Himeno,Rare,Legal,,https://images.pokemontcg.io/base3/16.png,https://images.pokemontcg.io/base3/16_hires.png
base3-17,Articuno,Pokémon,Basic,,17,Mitsuhiro Arita,Rare,Legal,,https://images.pokemontcg.io/base3/17.png,https://images.pokemontcg.io/base3/17_hires.png
base3-18,Ditto,Pokémon,Basic,,18,Keiji Kinebuchi,Rare,Legal,,https://images.pokemontcg.io/base3/18.png,https://images.pokemontcg.io/base3/18_hires.png
base3-19,Dragonite,Pokémon,Stage 2,,19,Kagemaru Himeno,Rare,Legal,,https://images.pokemontcg.io/base3/19.png,https://images.pokemontcg.io/base3/19_hires.png
base3-20,Gengar,Pokémon,Stage 2,,20,Keiji Kinebuchi,Rare,Legal,,https://images.pokemontcg.io/base3/20.png,https://images.pokemontcg.io/base3/20_hires.png
base3-21,Haunter,Pokémon,Stage 1,,21,Ken Sugimori,Rare,Legal,,https://images.pokemontcg.io/base3/21.png,https://images.pokemontcg.io/base3/21_hires.png
base3-22,Hitmonlee,Pokémon,Basic,,22,Ken Sugimori,Rare,Legal,,https://images.pokemontcg.io/base3/22.png,https://images.pokemontcg.io/base3/22_hires.png
base3-23,Hypno,Pokémon,Stage 1,,23,Ken Sugimori,Rare,Legal,,https://images.pokemontcg.io/base3/23.png,https://images.pokemontcg.io/base3/23_hires.png
base3-24,Kabutops,Pokémon,Stage 2,,24,Ken Sugimori,Rare,Legal,,https://images.pokemontcg.io/base3/24.png,https://images.pokemontcg.io/base3/24_hires.png
base3-25,Lapras,Pokémon,Basic,,25,Ken Sugimori,Rare,Legal,,https://images.pokemontcg.io/base3/25.png,https://images.pokemontcg.io/base3/25_hires.png
base3-26,Magneton,Pokémon,Stage 1,,26,Ken Sugimori,Rare,Legal,,https://images.pokemontcg.io/base3/26.png,https://images.pokemontcg.io/base3/26_hires.png
base3-27,Moltres,Pokémon,Basic,,27,Mitsuhiro Arita,Rare,Legal,,https://images.pokemontcg.io/base3/27.png,https://images.pokemontcg.io/base3/27_hires.png
base3-28,Muk,Pokémon,Stage 1,,28,Mitsuhiro Arita,Rare,Legal,,https://images.pokemontcg.io/base3/28.png,https://images.pokemontcg.io/base3/28_hires.png
base3-29,Raichu,Pokémon,Stage 1,,29,Mitsuhiro Arita,Rare,Legal,,https://images.pokemontcg.io/base3/29.png,https://images.pokemontcg.io/base3/29_hires.png
base3-30,Zapdos,Pokémon,Basic,,30,Mitsuhiro Arita,Rare,Legal,,https://images.pokemontcg.io/base3/30.png,https://images.pokemontcg.io/base3/30_hires.png
base3-31,Arbok,Pokémon,Stage 1,,31,Ken Sugimori,Uncommon,Legal,,https://images.pokemontcg.io/base3/31.png,https://images.pokemontcg.io/base3/31_hires.png
base3-32,Cloyster,Pokémon,Stage 1,,32,Kagemaru Himeno,Uncommon,Legal,,https://images.pokemontcg.io/base3/32.png,https://images.pokemontcg.io/base3/32_hires.png
base3-33,Gastly,Pokémon,Basic,,33,Mitsuhiro Arita,Uncommon,Legal,,https://images.pokemontcg.io/base3/33.png,https://images.pokemontcg.io/base3/33_hires.png
base3-34,Golbat,Pokémon,Stage 1,,34,Kagemaru Himeno,Uncommon,Legal,,https://images.pokemontcg.io/base3/34.png,https://images.pokemontcg.io/base3/34_hires.png
base3-35,Golduck,Pokémon,Stage 1,,35,Kagemaru Himeno,Uncommon,Legal,,https://images.pokemontcg.io/base3/35.png,https://images.pokemontcg.io/base3/35_hires.png
base3-36,Golem,Pokémon,Stage 2,,36,Kagemaru Himeno,Uncommon,Legal,,https://images.pokemontcg.io/base3/36.png,https://images.pokemontcg.io/base3/36_hires.png
base3-37,Graveler,Pokémon,Stage 1,,37,Kagemaru Himeno,Uncommon,Legal,,https://images.pokemontcg.io/base3/37.png,https://images.pokemontcg.io/base3/37_hires.png
base3-38,Kingler,Pokémon,Stage 1,,38,Kagemaru Himeno,Uncommon,Legal,,https://images.pokemontcg.io/base3/38.png,https://images.pokemontcg.io/base3/38_hires.png
base3-39,Magmar,Pokémon,Basic,,39,Mitsuhiro Arita,Uncommon,Legal,,https://images.pokemontcg.io/base3/39.png,https://images.pokemontcg.io/base3/39_hires.png
base3-40,Omastar,Pokémon,Stage 2,,40,Ken Sugimori,Uncommon,Legal,,https://images.pokemontcg.io/base3/40.png,https://images.pokemontcg.io/base3/40_hires.png
base3-41,Sandslash,Pokémon,Stage 1,,41,Ken Sugimori,Uncommon,Legal,,https://images.pokemontcg.io/base3/41.png,https://images.pokemontcg.io/base3/41_hires.png
base3-42,Seadra,Pokémon,Stage 1,,42,Ken Sugimori,Uncommon,Legal,,https://images.pokemontcg.io/base3/42.png,https://images.pokemontcg.io/base3/42_hires.png
base3-43,Slowbro,Pokémon,Stage 1,,43,Kagemaru Himeno,Uncommon,Legal,,https://images.pokemontcg.io/base3/43.png,https://images.pokemontcg.io/base3/43_hires.png
base3-44,Tentacruel,Pokémon,Stage 1,,44,Kagemaru Himeno,Uncommon,Legal,,https://images.pokemontcg.io/base3/44.png,https://images.pokemontcg.io/base3/44_hires.png
base3-45,Weezing,Pokémon,Stage 1,,45,Mitsuhiro Arita,Uncommon,Legal,,https://images.pokemontcg.io/base3/45.png,https://images.pokemontcg.io/base3/45_hires.png
base3-46,Ekans,Pokémon,Basic,,46,Kagemaru Himeno,Common,Legal,,https://images.pokemontcg.io/base3/46.png,https://images.pokemontcg.io/base3/46_hires.png
base3-47,Geodude,Pokémon,Basic,,47,Kagemaru Himeno,Common,Legal,,https://images.pokemontcg.io/base3/47.png,https://images.pokemontcg.io/base3/47_hires.png
base3-48,Grimer,Pokémon,Basic,,48,Mitsuhiro Arita,Common,Legal,,https://images.pokemontcg.io/base3/48.png,https://images.pokemontcg.io/base3/48_hires.png
base3-49,Horsea,Pokémon,Basic,,49,Mitsuhiro Arita,Common,Legal,,https://images.pokemontcg.io/base3/49.png,https://images.pokemontcg.io/base3/49_hires.png
base3-50,Kabuto,Pokémon,Stage 1,,50,Ken Sugimori,Common,Legal,,https://images.pokemontcg.io/base3/50.png,https://images.pokemontcg.io/base3/50_hires.png
base3-51,Krabby,Pokémon,Basic,,51,Mitsuhiro Arita,Common,Legal,,https://images.pokemontcg.io/base3/51.png,https://images.pokemontcg.io/base3/51_hires.png
base3-52,Omanyte,Pokémon,Stage 1,,52,Kagemaru Himeno,Common,Legal,,https://images.pokemontcg.io/base3/52.png,https://images.pokemontcg.io/base3/52_hires.png
base3-53,Psyduck,Pokémon,Basic,,53,Kagemaru Himeno,Common,Legal,,https://images.pokemontcg.io/base3/53.png,https://images.pokemontcg.io/base3/53_hires.png
base3-54,Shellder,Pokémon,Basic,,54,Mitsuhiro Arita,Common,Legal,,https://images.pokemontcg.io/base3/54.png,https://images.pokemontcg.io/base3/54_hires.png
base3-55,Slowpoke,Pokémon,Basic,,55,Miki Tanaka,Common,Legal,,https://images.pokemontcg.io/base3/55.png,https://images.pokemontcg.io/base3/55_hires.png
base3-56,Tentacool,Pokémon,Basic,,56,Kagemaru Himeno,Common,Legal,,https://images.pokemontcg.io/base3/56.png,https://images.pokemontcg.io/base3/56_hires.png
base3-57,Zubat,Pokémon,Basic,,57,Kagemaru Himeno,Common,Legal,,https://images.pokemontcg.io/base3/57.png,https://images.pokemontcg.io/base3/57_hires.png
base3-58,Mr. Fuji,Trainer,,Choose a Pokémon on your Bench. Shuffle it and any cards attached to it into your deck.,58,Ken Sugimori,Uncommon,Legal,,https://images.pokemontcg.io/base3/58.png,https://images.pokemontcg.io/base3/58_hires.png
base3-59,Energy Search,Trainer,,Search your deck for a basic Energy card and put it into your hand. Shuffle your deck afterward.,59,Keiji Kinebuchi,Common,Legal,Legal,https://images.pokemontcg.io/base3/59.png,https://images.pokemontcg.io/base3/59_hires.png
base3-60,Gambler,Trainer,,"Shuffle your hand into your deck. Flip a coin. If heads, draw 8 cards. If tails, draw 1 card.",60,Keiji Kinebuchi,Common,Legal,,https://images.pokemontcg.io/base3/60.png,https://images.pokemontcg.io/base3/60_hires.png
base3-61,Recycle,Trainer,,"Flip a coin. If heads, put a card in your discard pile on top of your deck.",61,Keiji Kinebuchi,Common,Legal,Legal,https://images.pokemontcg.io/base3/61.png,https://images.pokemontcg.io/base3/61_hires.png
base3-62,Mysterious Fossil,Trainer,,"Play Mysterious Fossil as if it were a Basic Pokémon. While in play, Mysterious Fossil counts as a Pokémon (instead of a Trainer card). Mysterious Fossil has no attacks, can't retreat, and can't be Asleep, Confused, Paralyzed, or Poisoned. If Mysterious Fossil is Knocked Out, it doesn't count as a Knocked Out Pokémon. (Discard it anyway.) At any time during your turn before your attack, you may discard Mysterious Fossil from play.",62,Keiji Kinebuchi,Common,Legal,,https://images.pokemontcg.io/base3/62.png,https://images.pokemontcg.io/base3/62_hires.png
base4-1,Alakazam,Pokémon,Stage 2,,1,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base4/1.png,https://images.pokemontcg.io/base4/1_hires.png
base4-2,Blastoise,Pokémon,Stage 2,,2,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base4/2.png,https://images.pokemontcg.io/base4/2_hires.png
base4-3,Chansey,Pokémon,Basic,,3,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base4/3.png,https://images.pokemontcg.io/base4/3_hires.png
base4-4,Charizard,Pokémon,Stage 2,,4,Mitsuhiro Arita,Rare Holo,Legal,,https://images.pokemontcg.io/base4/4.png,https://images.pokemontcg.io/base4/4_hires.png
base4-5,Clefable,Pokémon,Stage 1,,5,Mitsuhiro Arita,Rare Holo,Legal,,https://images.pokemontcg.io/base4/5.png,https://images.pokemontcg.io/base4/5_hires.png
base4-6,Clefairy,Pokémon,Basic,,6,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base4/6.png,https://images.pokemontcg.io/base4/6_hires.png
base4-7,Gyarados,Pokémon,Stage 1,,7,Mitsuhiro Arita,Rare Holo,Legal,,https://images.pokemontcg.io/base4/7.png,https://images.pokemontcg.io/base4/7_hires.png
base4-8,Hitmonchan,Pokémon,Basic,,8,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base4/8.png,https://images.pokemontcg.io/base4/8_hires.png
base4-9,Magneton,Pokémon,Stage 1,,9,Keiji Kinebuchi,Rare Holo,Legal,,https://images.pokemontcg.io/base4/9.png,https://images.pokemontcg.io/base4/9_hires.png
base4-10,Mewtwo,Pokémon,Basic,,10,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base4/10.png,https://images.pokemontcg.io/base4/10_hires.png
base4-11,Nidoking,Pokémon,Stage 2,,11,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base4/11.png,https://images.pokemontcg.io/base4/11_hires.png
base4-12,Nidoqueen,Pokémon,Stage 2,,12,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base4/12.png,https://images.pokemontcg.io/base4/12_hires.png
base4-13,Ninetales,Pokémon,Stage 1,,13,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base4/13.png,https://images.pokemontcg.io/base4/13_hires.png
base4-14,Pidgeot,Pokémon,Stage 2,,14,Kagemaru Himeno,Rare Holo,Legal,,https://images.pokemontcg.io/base4/14.png,https://images.pokemontcg.io/base4/14_hires.png
base4-15,Poliwrath,Pokémon,Stage 2,,15,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base4/15.png,https://images.pokemontcg.io/base4/15_hires.png
base4-16,Raichu,Pokémon,Stage 1,,16,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base4/16.png,https://images.pokemontcg.io/base4/16_hires.png
base4-17,Scyther,Pokémon,Basic,,17,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base4/17.png,https://images.pokemontcg.io/base4/17_hires.png
base4-18,Venusaur,Pokémon,Stage 2,,18,Mitsuhiro Arita,Rare Holo,Legal,,https://images.pokemontcg.io/base4/18.png,https://images.pokemontcg.io/base4/18_hires.png
base4-19,Wigglytuff,Pokémon,Stage 1,,19,Mitsuhiro Arita,Rare Holo,Legal,,https://images.pokemontcg.io/base4/19.png,https://images.pokemontcg.io/base4/19_hires.png
base4-20,Zapdos,Pokémon,Basic,,20,Ken Sugimori,Rare Holo,Legal,,https://images.pokemontcg.io/base4/20.png,https://images.pokemontcg.io/base4/20_hires.png
base4-21,Beedrill,Pokémon,Stage 2,,21,Ken Sugimori,Rare,Legal,,https://images.pokemontcg.io/base4/21.png,https://images.pokemontcg.io/base4/21_hires.png
base4-22,Dragonair,Pokémon,Stage 1,,22,Mitsuhiro Arita,Rare,Legal,,https://images.pokemontcg.io/base4/22.png,https://images.pokemontcg.io/base4/22_hires.png
base4-23,Dugtrio,Pokémon,Stage 1,,23,Keiji Kinebuchi,Rare,Legal,,https://images.pokemontcg.io/base4/23.png,https://images.pokemontcg.io/base4/23_hires.png
base4-24,Electabuzz,Pokémon,Basic,,24,Ken Sugimori,Rare,Legal,,https://images.pokemontcg.io/base4/24.png,https://images.pokemontcg.io/base4/24_hires.png
base4-25,Electrode,Pokémon,Stage 1,,25,Keiji Kinebuchi,Rare,Legal,,https://images.pokemontcg.io/base4/25.png,https://images.pokemontcg.io/base4/25_hires.png
base4-26,Kangaskhan,Pokémon,Basic,,26,Mitsuhiro Arita,Rare,Legal,,https://images.pokemontcg.io/base4/26.png,https://images.pokemontcg.io/base4/26_hires.png
base4-27,Mr. Mime,Pokémon,Basic,,27,Ken Sugimori,Rare,Legal,,https://images.pokemontcg.io/base4/27.png,https://images.pokemontcg.io/base4/27_hires.png
base4-28,Pidgeotto,Pokémon,Stage 1,,28,Ken Sugimori,Rare,Legal,,https://images.pokemontcg.io/base4/28.png,https://images.pokemontcg.io/base4/28_hires.png
base4-29,Pinsir,Pokémon,Basic,,29,Kagemaru Himeno,Rare,Legal,,https://images.pokemontcg.io/base4/29.png,https://images.pokemontcg.io/base4/29_hires.png
base4-30,Snorlax,Pokémon,Basic,,30,Ken Sugimori,Rare,Legal,,https://images.pokemontcg.io/base4/30.png,https://images.pokemontcg.io/base4/30_hires.png
